== bmlgd10 ==
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_wall_ego_perf_follow_planner_wall_parity_rank01_v1hdmjmi_successor_feature_rtx5090_0 (mtime age ~ 29 days)
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_ego_tem_modes_staged_hairpin_ego_tem_delta_exponential_temp0p050
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/wall_multidoor_grpi_sf_cfg_seed42_bakeoff_bmlgd10_rtx5090_2runs
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/pointmaze_semantic_agent_bmlgd10_rtx5090_2agents
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_1775736691 (mtime age ~ 35 days)
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_6r7yc4y4_0 (mtime age ~ 33 days)
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_lxw4oyvv_0 (mtime age ~ 35 days)
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_1hcz8q02_1 (mtime age ~ 35 days)
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_5ooeir42_0 (mtime age ~ 33 days)
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_transformer_ar_latent_goal_seed42_rtx5090_0_n5
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage5_vram_ego_gate_only_fine_tune_rtx5090_0 (mtime age ~ 15 days)
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_wall_rtx5090_hqmk9xaz_0 (mtime age ~ 35 days)
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_yt01ll03_0 (mtime age ~ 33 days)
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage3_pointmaze_rtx5090_imfr1q6j_0 (mtime age ~ 33 days)
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_conv_ar_successor_feature_seed42_rtx5090_0_n4
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_grpi_ablation_staged_hairpin_ego_tem_temp0p100
[2026-05-15 16:11:33] [DRY-RUN] Would delete [workcache]: /scratch/heejun/workcache/ego_stage2_pointmaze_rtx5090_pe8axkje_1 (mtime age ~ 35 days)
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/subtem_grpi_ablation_staged_hairpin_ego_tem_temp0p010
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/heejun/workcache/ego_stage4_wall_conv_ar_successor_feature_seed2026_rtx5090_0_n1
[2026-05-15 16:11:33] Skipping [workcache] by filter: /scratch/jungyoung/workcache/c662bac4445bc50a4754b1d1ff08a06817d84f6f1b4c03cd748093b991361711
[2026-05-15 16:11:33] Summary: checked=208, delete_candidates=200, deleted=0, skipped_by_filter=59
== bmlgd11 ==
